# ============================================================
# 台灣加權股價報酬指數（發行量加權股價報酬指數）歷史資料
# ============================================================
#
# 【概念說明】
# 台灣有兩個主要指數：
#   1. 加權指數（Price Index，^TWII）：只反映股價漲跌，不含股利
#   2. 加權報酬指數（Total Return Index，本檔案）：股價漲跌 + 股利自動再投入
#
# 差異範例（2024年）：
#   加權指數 2023年底→2024年底：17,930 → 23,395，漲幅 +30.5%（不含息）
#   報酬指數 2023年底→2024年底：38,641 → 50,903，漲幅 +31.7%（含息）
#   差距 ≈ +1.2%，即 2024 年股利貢獻約 1.2%
#
# 【為何用報酬指數而非加權指數？】
# 投資人實際持有 ETF（如 0050）時，配息可以再投入繼續複利滾動。
# 報酬指數才是真實的「持有並再投入」的長期報酬。
# 用加權指數（不含息）計算滾動報酬，會低估實際年化報酬約 2~3%。
#
# 【資料來源】
# 台灣證券交易所（TWSE）官方 API
# URL: https://www.twse.com.tw/rwd/zh/TAIEX/MFI94U?response=json&date=YYYYMMDD
# 抓取時間：2026-05-31
# 資料範圍：2003-01-02 ~ 2026-05-29（每個交易日收盤值）
#
# 【欄位說明】
# date              : 日期（YYYY-MM-DD，西元）
# tr_index          : 發行量加權股價報酬指數收盤值
# year_end_flag     : Y = 該年最後一個交易日（用於計算年化報酬）
# annual_return_pct : 相對前一年最後交易日的報酬率（%），含股利再投入
# ============================================================
date,tr_index,year_end_flag,annual_return_pct
2013-06-03,11771.23,,
2013-06-04,11757.16,,
2013-06-05,11743.81,,
2013-06-06,11621.10,,
2013-06-07,11620.04,,
2013-06-10,11714.40,,
2013-06-11,11650.66,,
2013-06-13,11414.80,,
2013-06-14,11394.82,,
2013-06-17,11473.99,,
2013-06-18,11500.01,,
2013-06-19,11495.91,,
2013-06-20,11340.17,,
2013-06-21,11188.72,,
2013-06-24,11138.18,,
2013-06-25,11002.22,,
2013-06-26,11178.22,,
2013-06-27,11324.96,,
2013-06-28,11584.02,,
2013-07-01,11553.25,,
2013-07-02,11528.11,,
2013-07-03,11420.25,,
2013-07-04,11403.28,,
2013-07-05,11560.42,,
2013-07-08,11412.61,,
2013-07-09,11537.69,,
2013-07-10,11600.46,,
2013-07-11,11847.44,,
2013-07-12,11910.74,,
2013-07-15,11969.03,,
2013-07-16,11989.52,,
2013-07-17,12024.74,,
2013-07-18,11938.79,,
2013-07-19,11749.86,,
2013-07-22,11819.23,,
2013-07-23,11985.11,,
2013-07-24,11967.14,,
2013-07-25,11933.73,,
2013-07-26,11918.21,,
2013-07-29,11825.66,,
2013-07-30,11947.97,,
2013-07-31,11870.23,,
2013-08-01,11808.60,,
2013-08-02,11878.07,,
2013-08-05,11935.81,,
2013-08-06,11790.87,,
2013-08-07,11626.71,,
2013-08-08,11623.86,,
2013-08-09,11549.23,,
2013-08-12,11619.71,,
2013-08-13,11749.10,,
2013-08-14,11702.13,,
2013-08-15,11616.32,,
2013-08-16,11671.98,,
2013-08-19,11637.31,,
2013-08-20,11538.15,,
2013-08-22,11512.56,,
2013-08-23,11601.81,,
2013-08-26,11635.47,,
2013-08-27,11530.40,,
2013-08-28,11537.06,,
2013-08-29,11681.90,,
2013-08-30,11837.00,,
2013-09-02,11862.52,,
2013-09-03,11935.94,,
2013-09-04,11928.92,,
2013-09-05,12055.65,,
2013-09-06,12048.46,,
2013-09-09,12099.26,,
2013-09-10,12124.71,,
2013-09-11,12125.37,,
2013-09-12,12149.63,,
2013-09-13,12065.20,,
2013-09-14,12027.21,,
2013-09-16,12193.91,,
2013-09-17,12185.78,,
2013-09-18,12125.82,,
2013-09-23,12249.38,,
2013-09-24,12258.87,,
2013-09-25,12236.39,,
2013-09-26,12089.83,,
2013-09-27,12157.78,,
2013-09-30,12073.87,,
2013-10-01,12095.10,,
2013-10-02,12138.69,,
2013-10-03,12349.21,,
2013-10-04,12357.38,,
2013-10-07,12312.05,,
2013-10-08,12374.08,,
2013-10-09,12328.39,,
2013-10-11,12335.25,,
2013-10-14,12223.85,,
2013-10-15,12362.60,,
2013-10-16,12309.87,,
2013-10-17,12372.67,,
2013-10-18,12470.93,,
2013-10-21,12438.61,,
2013-10-22,12437.07,,
2013-10-23,12400.72,,
2013-10-24,12430.41,,
2013-10-25,12331.28,,
2013-10-28,12421.72,,
2013-10-29,12441.14,,
2013-10-30,12506.29,,
2013-10-31,12484.12,,
2013-11-01,12392.72,,
2013-11-04,12342.42,,
2013-11-05,12206.60,,
2013-11-06,12236.03,,
2013-11-07,12238.63,,
2013-11-08,12158.67,,
2013-11-11,12089.19,,
2013-11-12,12108.03,,
2013-11-13,11973.58,,
2013-11-14,12018.87,,
2013-11-15,12081.23,,
2013-11-18,12102.42,,
2013-11-19,12204.00,,
2013-11-20,12121.64,,
2013-11-21,11966.49,,
2013-11-22,11992.09,,
2013-11-25,12096.60,,
2013-11-26,12185.99,,
2013-11-27,12256.71,,
2013-11-28,12355.03,,
2013-11-29,12420.62,,
2013-12-02,12432.12,,
2013-12-03,12399.53,,
2013-12-04,12437.12,,
2013-12-05,12374.39,,
2013-12-06,12362.84,,
2013-12-09,12476.46,,
2013-12-10,12474.64,,
2013-12-11,12460.42,,
2013-12-12,12353.41,,
2013-12-13,12376.47,,
2013-12-16,12283.49,,
2013-12-17,12341.20,,
2013-12-18,12335.45,,
2013-12-19,12421.68,,
2013-12-20,12423.35,,
2013-12-23,12494.16,,
2013-12-24,12485.35,,
2013-12-25,12510.85,,
2013-12-26,12537.65,,
2013-12-27,12610.27,,
2013-12-30,12740.86,,
2013-12-31,12723.25,Y,15.14
2014-01-02,12724.76,,
2014-01-03,12627.25,,
2014-01-06,12558.51,,
2014-01-07,12576.67,,
2014-01-08,12641.24,,
2014-01-09,12580.19,,
2014-01-10,12601.86,,
2014-01-13,12656.30,,
2014-01-14,12629.61,,
2014-01-15,12710.01,,
2014-01-16,12724.13,,
2014-01-17,12700.33,,
2014-01-20,12738.09,,
2014-01-21,12706.10,,
2014-01-22,12743.62,,
2014-01-23,12698.99,,
2014-01-24,12703.74,,
2014-01-27,12503.19,,
2014-02-05,12210.52,,
2014-02-06,12279.27,,
2014-02-07,12392.05,,
2014-02-10,12398.85,,
2014-02-11,12455.90,,
2014-02-12,12574.55,,
2014-02-13,12510.77,,
2014-02-14,12578.70,,
2014-02-17,12587.38,,
2014-02-18,12641.57,,
2014-02-19,12672.27,,
2014-02-20,12594.87,,
2014-02-21,12708.98,,
2014-02-24,12648.05,,
2014-02-25,12670.22,,
2014-02-26,12707.52,,
2014-02-27,12764.71,,
2014-03-03,12709.17,,
2014-03-04,12639.07,,
2014-03-05,12754.90,,
2014-03-06,12874.36,,
2014-03-07,12874.61,,
2014-03-10,12802.63,,
2014-03-11,12857.42,,
2014-03-12,12831.42,,
2014-03-13,12924.60,,
2014-03-14,12835.70,,
2014-03-17,12854.13,,
2014-03-18,12901.18,,
2014-03-19,12838.42,,
2014-03-20,12702.29,,
2014-03-21,12672.52,,
2014-03-24,12714.19,,
2014-03-25,12838.18,,
2014-03-26,12909.05,,
2014-03-27,12971.54,,
2014-03-28,12964.26,,
2014-03-31,13074.55,,
2014-04-01,13109.80,,
2014-04-02,13157.54,,
2014-04-03,13132.55,,
2014-04-07,13114.68,,
2014-04-08,13132.12,,
2014-04-09,13194.65,,
2014-04-10,13220.54,,
2014-04-11,13161.37,,
2014-04-14,13086.56,,
2014-04-15,13174.17,,
2014-04-16,13184.68,,
2014-04-17,13214.73,,
2014-04-18,13247.97,,
2014-04-21,13225.12,,
2014-04-22,13259.86,,
2014-04-23,13233.58,,
2014-04-24,13216.64,,
2014-04-25,12963.49,,
2014-04-28,13016.08,,
2014-04-29,13108.27,,
2014-04-30,12989.08,,
2014-05-02,13101.20,,
2014-05-05,13105.79,,
2014-05-06,13168.26,,
2014-05-07,13139.93,,
2014-05-08,13195.79,,
2014-05-09,13134.90,,
2014-05-12,13015.09,,
2014-05-13,13028.88,,
2014-05-14,13113.43,,
2014-05-15,13121.71,,
2014-05-16,13133.24,,
2014-05-19,13150.15,,
2014-05-20,13132.26,,
2014-05-21,13095.15,,
2014-05-22,13253.58,,
2014-05-23,13310.60,,
2014-05-26,13351.82,,
2014-05-27,13380.30,,
2014-05-28,13478.45,,
2014-05-29,13459.67,,
2014-05-30,13410.77,,
2014-06-03,13481.03,,
2014-06-04,13475.99,,
2014-06-05,13506.67,,
2014-06-06,13497.41,,
2014-06-09,13539.20,,
2014-06-10,13627.81,,
2014-06-11,13638.78,,
2014-06-12,13601.71,,
2014-06-13,13589.51,,
2014-06-16,13599.18,,
2014-06-17,13655.75,,
2014-06-18,13715.55,,
2014-06-19,13770.13,,
2014-06-20,13706.67,,
2014-06-23,13647.54,,
2014-06-24,13683.80,,
2014-06-25,13677.97,,
2014-06-26,13799.93,,
2014-06-27,13789.21,,
2014-06-30,13919.39,,
2014-07-01,14008.09,,
2014-07-02,14073.18,,
2014-07-03,14150.71,,
2014-07-04,14147.69,,
2014-07-07,14167.45,,
2014-07-08,14187.05,,
2014-07-09,14143.48,,
2014-07-10,14265.25,,
2014-07-11,14164.84,,
2014-07-14,14248.39,,
2014-07-15,14324.83,,
2014-07-16,14217.50,,
2014-07-17,14131.31,,
2014-07-18,14123.25,,
2014-07-21,14185.04,,
2014-07-22,14275.64,,
2014-07-24,14332.24,,
2014-07-25,14205.41,,
2014-07-28,14179.32,,
2014-07-29,14143.74,,
2014-07-30,14233.38,,
2014-07-31,14045.85,,
2014-08-01,13981.90,,
2014-08-04,14080.22,,
2014-08-05,13799.12,,
2014-08-06,13810.94,,
2014-08-07,13802.59,,
2014-08-08,13734.72,,
2014-08-11,13877.16,,
2014-08-12,13863.92,,
2014-08-13,13981.02,,
2014-08-14,13994.50,,
2014-08-15,13958.89,,
2014-08-18,13860.15,,
2014-08-19,14021.51,,
2014-08-20,14089.90,,
2014-08-21,14042.36,,
2014-08-22,14235.45,,
2014-08-25,14255.34,,
2014-08-26,14263.04,,
2014-08-27,14404.30,,
2014-08-28,14417.62,,
2014-08-29,14355.86,,
2014-09-01,14473.43,,
2014-09-02,14303.09,,
2014-09-03,14380.67,,
2014-09-04,14348.55,,
2014-09-05,14320.25,,
2014-09-09,14361.10,,
2014-09-10,14243.68,,
2014-09-11,14190.93,,
2014-09-12,14040.06,,
2014-09-15,14031.35,,
2014-09-16,13903.39,,
2014-09-17,13999.46,,
2014-09-18,14063.20,,
2014-09-19,14068.41,,
2014-09-22,13907.34,,
2014-09-23,13831.59,,
2014-09-24,13852.97,,
2014-09-25,13720.67,,
2014-09-26,13687.59,,
2014-09-29,13643.44,,
2014-09-30,13652.82,,
2014-10-01,13688.43,,
2014-10-02,13665.49,,
2014-10-03,13865.10,,
2014-10-06,13848.15,,
2014-10-07,13765.43,,
2014-10-08,13635.06,,
2014-10-09,13652.20,,
2014-10-13,13263.86,,
2014-10-14,13351.45,,
2014-10-15,13179.56,,
2014-10-16,13146.35,,
2014-10-17,12962.43,,
2014-10-20,13191.22,,
2014-10-21,13178.29,,
2014-10-22,13321.71,,
2014-10-23,13294.67,,
2014-10-24,13165.15,,
2014-10-27,13137.39,,
2014-10-28,13359.35,,
2014-10-29,13557.61,,
2014-10-30,13533.83,,
2014-10-31,13666.06,,
2014-11-03,13711.89,,
2014-11-04,13688.01,,
2014-11-05,13647.54,,
2014-11-06,13538.54,,
2014-11-07,13571.43,,
2014-11-10,13780.59,,
2014-11-11,13756.52,,
2014-11-12,13581.11,,
2014-11-13,13675.10,,
2014-11-14,13678.46,,
2014-11-17,13528.49,,
2014-11-18,13489.93,,
2014-11-19,13648.55,,
2014-11-20,13824.62,,
2014-11-21,13843.91,,
2014-11-24,13890.80,,
2014-11-25,13881.53,,
2014-11-26,13890.90,,
2014-11-27,13956.24,,
2014-11-28,13989.51,,
2014-12-01,13883.77,,
2014-12-02,13757.50,,
2014-12-03,13971.40,,
2014-12-04,14047.32,,
2014-12-05,14019.08,,
2014-12-08,13989.72,,
2014-12-09,13900.81,,
2014-12-10,13753.49,,
2014-12-11,13724.43,,
2014-12-12,13746.14,,
2014-12-15,13682.65,,
2014-12-16,13629.79,,
2014-12-17,13443.16,,
2014-12-18,13519.71,,
2014-12-19,13703.79,,
2014-12-22,13849.19,,
2014-12-23,13853.31,,
2014-12-24,13988.02,,
2014-12-25,13946.19,,
2014-12-26,14030.50,,
2014-12-27,14037.24,,
2014-12-29,14140.45,,
2014-12-30,14113.28,,
2014-12-31,14172.40,Y,11.39
2015-01-05,14121.92,,
2015-01-06,13778.14,,
2015-01-07,13826.48,,
2015-01-08,14066.99,,
2015-01-09,14032.80,,
2015-01-12,13976.03,,
2015-01-13,14057.49,,
2015-01-14,13978.97,,
2015-01-15,13955.91,,
2015-01-16,13915.11,,
2015-01-19,13969.58,,
2015-01-20,14087.79,,
2015-01-21,14191.36,,
2015-01-22,14267.19,,
2015-01-23,14421.64,,
2015-01-26,14431.89,,
2015-01-27,14498.77,,
2015-01-28,14482.51,,
2015-01-29,14354.58,,
2015-01-30,14255.62,,
2015-02-02,14293.82,,
2015-02-03,14387.81,,
2015-02-04,14487.09,,
2015-02-05,14484.24,,
2015-02-06,14399.17,,
2015-02-09,14346.36,,
2015-02-10,14304.03,,
2015-02-11,14408.36,,
2015-02-12,14460.27,,
2015-02-13,14510.83,,
2015-02-24,14662.89,,
2015-02-25,14769.74,,
2015-02-26,14651.82,,
2015-03-02,14620.23,,
2015-03-03,14626.95,,
2015-03-04,14651.25,,
2015-03-05,14610.68,,
2015-03-06,14687.87,,
2015-03-09,14561.80,,
2015-03-10,14521.51,,
2015-03-11,14501.20,,
2015-03-12,14612.07,,
2015-03-13,14586.72,,
2015-03-16,14485.55,,
2015-03-17,14525.95,,
2015-03-18,14699.53,,
2015-03-19,14826.37,,
2015-03-20,14846.10,,
2015-03-23,14858.89,,
2015-03-24,14818.64,,
2015-03-25,14721.45,,
2015-03-26,14647.28,,
2015-03-27,14471.56,,
2015-03-30,14499.19,,
2015-03-31,14597.52,,
2015-04-01,14477.55,,
2015-04-02,14618.65,,
2015-04-07,14681.97,,
2015-04-08,14575.48,,
2015-04-09,14569.50,,
2015-04-10,14645.11,,
2015-04-13,14719.46,,
2015-04-14,14682.46,,
2015-04-15,14526.90,,
2015-04-16,14704.76,,
2015-04-17,14573.90,,
2015-04-20,14546.37,,
2015-04-21,14517.63,,
2015-04-22,14637.96,,
2015-04-23,14918.89,,
2015-04-24,15095.20,,
2015-04-27,15186.32,,
2015-04-28,15161.52,,
2015-04-29,15004.68,,
2015-04-30,14953.23,,
2015-05-04,14991.62,,
2015-05-05,14953.69,,
2015-05-06,14950.75,,
2015-05-07,14777.02,,
2015-05-08,14758.59,,
2015-05-11,14715.52,,
2015-05-12,14741.41,,
2015-05-13,14807.48,,
2015-05-14,14635.25,,
2015-05-15,14587.52,,
2015-05-18,14628.05,,
2015-05-19,14796.58,,
2015-05-20,14748.68,,
2015-05-21,14586.12,,
2015-05-22,14677.84,,
2015-05-25,14687.55,,
2015-05-26,14724.46,,
2015-05-27,14761.36,,
2015-05-28,14790.76,,
2015-05-29,14772.83,,
2015-06-01,14658.67,,
2015-06-02,14641.27,,
2015-06-03,14553.47,,
2015-06-04,14236.88,,
2015-06-05,14223.93,,
2015-06-08,14267.25,,
2015-06-09,13999.29,,
2015-06-10,14161.70,,
2015-06-11,14167.97,,
2015-06-12,14167.12,,
2015-06-15,14103.60,,
2015-06-16,14032.87,,
2015-06-17,13998.95,,
2015-06-18,14042.92,,
2015-06-22,14232.05,,
2015-06-23,14309.65,,
2015-06-24,14319.17,,
2015-06-25,14440.35,,
2015-06-26,14428.68,,
2015-06-29,14144.90,,
2015-06-30,14307.35,,
2015-07-01,14401.91,,
2015-07-02,14416.53,,
2015-07-03,14391.89,,
2015-07-06,14239.10,,
2015-07-07,14237.53,,
2015-07-08,13817.85,,
2015-07-09,13743.06,,
2015-07-13,13936.67,,
2015-07-14,13962.85,,
2015-07-15,14016.79,,
2015-07-16,14033.93,,
2015-07-17,14041.88,,
2015-07-20,13937.12,,
2015-07-21,13991.22,,
2015-07-22,13862.71,,
2015-07-23,13685.18,,
2015-07-24,13658.28,,
2015-07-27,13330.86,,
2015-07-28,13378.88,,
2015-07-29,13362.86,,
2015-07-30,13511.41,,
2015-07-31,13538.36,,
2015-08-03,13319.24,,
2015-08-04,13309.81,,
2015-08-05,13359.35,,
2015-08-06,13235.14,,
2015-08-07,13224.89,,
2015-08-10,13281.67,,
2015-08-11,13175.10,,
2015-08-12,13003.75,,
2015-08-13,13070.77,,
2015-08-14,13061.76,,
2015-08-17,12921.88,,
2015-08-18,12866.52,,
2015-08-19,12623.03,,
2015-08-20,12639.66,,
2015-08-21,12257.34,,
2015-08-24,11666.06,,
2015-08-25,12088.44,,
2015-08-26,12153.54,,
2015-08-27,12337.12,,
2015-08-28,12645.42,,
2015-08-31,12894.35,,
2015-09-01,12651.38,,
2015-09-02,12681.59,,
2015-09-03,12808.80,,
2015-09-04,12657.98,,
2015-09-07,12636.28,,
2015-09-08,12660.12,,
2015-09-09,13111.99,,
2015-09-10,13083.26,,
2015-09-11,13142.05,,
2015-09-14,13145.15,,
2015-09-15,13070.62,,
2015-09-16,13186.61,,
2015-09-17,13364.37,,
2015-09-18,13390.69,,
2015-09-21,13147.31,,
2015-09-22,13240.85,,
2015-09-23,12967.82,,
2015-09-24,12856.92,,
2015-09-25,12871.55,,
2015-09-30,12948.92,,
2015-10-01,13130.68,,
2015-10-02,13145.07,,
2015-10-05,13219.98,,
2015-10-06,13286.04,,
2015-10-07,13446.11,,
2015-10-08,13368.45,,
2015-10-12,13570.69,,
2015-10-13,13561.51,,
2015-10-14,13489.63,,
2015-10-15,13615.03,,
2015-10-16,13620.47,,
2015-10-19,13662.48,,
2015-10-20,13697.47,,
2015-10-21,13627.23,,
2015-10-22,13626.30,,
2015-10-23,13729.75,,
2015-10-26,13843.00,,
2015-10-27,13773.29,,
2015-10-28,13717.37,,
2015-10-29,13567.14,,
2015-10-30,13540.60,,
2015-11-02,13636.30,,
2015-11-03,13792.14,,
2015-11-04,14019.85,,
2015-11-05,14009.04,,
2015-11-06,13761.14,,
2015-11-09,13680.33,,
2015-11-10,13513.20,,
2015-11-11,13320.26,,
2015-11-12,13340.97,,
2015-11-13,13184.90,,
2015-11-16,13130.94,,
2015-11-17,13327.25,,
2015-11-18,13202.28,,
2015-11-19,13418.72,,
2015-11-20,13400.13,,
2015-11-23,13432.22,,
2015-11-24,13296.85,,
2015-11-25,13274.68,,
2015-11-26,13431.02,,
2015-11-27,13294.11,,
2015-11-30,13170.98,,
2015-12-01,13396.84,,
2015-12-02,13387.49,,
2015-12-03,13385.38,,
2015-12-04,13294.42,,
2015-12-07,13382.54,,
2015-12-08,13207.77,,
2015-12-09,13026.93,,
2015-12-10,13005.65,,
2015-12-11,12846.91,,
2015-12-14,12727.03,,
2015-12-15,12779.57,,
2015-12-16,12955.77,,
2015-12-17,13169.48,,
2015-12-18,13070.79,,
2015-12-21,13110.11,,
2015-12-22,13126.86,,
2015-12-23,13163.19,,
2015-12-24,13176.90,,
2015-12-25,13238.52,,
2015-12-28,13230.93,,
2015-12-29,13128.71,,
2015-12-30,13106.66,,
2015-12-31,13198.59,Y,-6.87
2016-01-04,12844.34,,
2016-01-05,12782.35,,
2016-01-06,12648.25,,
2016-01-07,12429.29,,
2016-01-08,12495.63,,
2016-01-11,12328.55,,
2016-01-12,12296.93,,
2016-01-13,12385.83,,
2016-01-14,12256.45,,
2016-01-15,12286.75,,
2016-01-18,12364.57,,
2016-01-19,12433.75,,
2016-01-20,12187.20,,
2016-01-21,12131.61,,
2016-01-22,12277.51,,
2016-01-25,12495.91,,
2016-01-26,12392.26,,
2016-01-27,12425.75,,
2016-01-28,12513.24,,
2016-01-29,12791.05,,
2016-01-30,12893.32,,
2016-02-01,12911.93,,
2016-02-02,12871.20,,
2016-02-03,12763.19,,
2016-02-15,12768.75,,
2016-02-16,12999.16,,
2016-02-17,13002.60,,
2016-02-18,13161.56,,
2016-02-19,13177.98,,
2016-02-22,13180.58,,
2016-02-23,13193.18,,
2016-02-24,13111.21,,
2016-02-25,13242.60,,
2016-02-26,13314.30,,
2016-03-01,13432.27,,
2016-03-02,13524.65,,
2016-03-03,13631.89,,
2016-03-04,13682.17,,
2016-03-07,13707.48,,
2016-03-08,13715.02,,
2016-03-09,13667.22,,
2016-03-10,13709.32,,
2016-03-11,13781.24,,
2016-03-14,13847.34,,
2016-03-15,13630.92,,
2016-03-16,13770.16,,
2016-03-17,13826.18,,
2016-03-18,13946.77,,
2016-03-21,13949.92,,
2016-03-22,13907.14,,
2016-03-23,13876.13,,
2016-03-24,13840.19,,
2016-03-25,13779.38,,
2016-03-28,13756.40,,
2016-03-29,13640.69,,
2016-03-30,13830.15,,
2016-03-31,13842.48,,
2016-04-01,13704.33,,
2016-04-06,13475.98,,
2016-04-07,13439.50,,
2016-04-08,13520.62,,
2016-04-11,13554.00,,
2016-04-12,13504.28,,
2016-04-13,13695.67,,
2016-04-14,13720.40,,
2016-04-15,13772.14,,
2016-04-18,13717.71,,
2016-04-19,13666.60,,
2016-04-20,13477.84,,
2016-04-21,13563.59,,
2016-04-22,13511.51,,
2016-04-25,13550.35,,
2016-04-26,13584.04,,
2016-04-27,13554.74,,
2016-04-28,13413.57,,
2016-04-29,13261.65,,
2016-05-03,13129.04,,
2016-05-04,12957.15,,
2016-05-05,12929.43,,
2016-05-06,12895.87,,
2016-05-09,12872.76,,
2016-05-10,12911.48,,
2016-05-11,12878.78,,
2016-05-12,12835.23,,
2016-05-13,12749.18,,
2016-05-16,12771.19,,
2016-05-17,12886.55,,
2016-05-18,12916.95,,
2016-05-19,12816.12,,
2016-05-20,12871.97,,
2016-05-23,13209.44,,
2016-05-24,13140.13,,
2016-05-25,13291.38,,
2016-05-26,13288.09,,
2016-05-27,13398.19,,
2016-05-30,13512.57,,
2016-05-31,13512.13,,
2016-06-01,13609.60,,
2016-06-02,13544.71,,
2016-06-03,13598.38,,
2016-06-04,13605.05,,
2016-06-06,13613.81,,
2016-06-07,13744.93,,
2016-06-08,13801.32,,
2016-06-13,13517.66,,
2016-06-14,13581.06,,
2016-06-15,13629.59,,
2016-06-16,13452.09,,
2016-06-17,13569.18,,
2016-06-20,13661.23,,
2016-06-21,13756.79,,
2016-06-22,13807.06,,
2016-06-23,13751.30,,
2016-06-24,13436.89,,
2016-06-27,13520.95,,
2016-06-28,13596.83,,
2016-06-29,13728.77,,
2016-06-30,13869.89,,
2016-07-01,13986.37,,
2016-07-04,14044.90,,
2016-07-05,13977.70,,
2016-07-06,13766.24,,
2016-07-07,13888.96,,
2016-07-11,14128.03,,
2016-07-12,14234.16,,
2016-07-13,14282.59,,
2016-07-14,14308.93,,
2016-07-15,14457.21,,
2016-07-18,14558.82,,
2016-07-19,14619.80,,
2016-07-20,14580.73,,
2016-07-21,14700.09,,
2016-07-22,14630.38,,
2016-07-25,14603.09,,
2016-07-26,14670.69,,
2016-07-27,14735.18,,
2016-07-28,14762.78,,
2016-07-29,14622.84,,
2016-08-01,14792.04,,
2016-08-02,14784.50,,
2016-08-03,14680.28,,
2016-08-04,14729.33,,
2016-08-05,14852.69,,
2016-08-08,14948.55,,
2016-08-09,14961.36,,
2016-08-10,15040.79,,
2016-08-11,14934.16,,
2016-08-12,14966.08,,
2016-08-15,14983.13,,
2016-08-16,14922.77,,
2016-08-17,14936.23,,
2016-08-18,14955.63,,
2016-08-19,14812.62,,
2016-08-22,14728.54,,
2016-08-23,14809.36,,
2016-08-24,14795.69,,
2016-08-25,14961.95,,
2016-08-26,14990.27,,
2016-08-29,14957.62,,
2016-08-30,14962.15,,
2016-08-31,14899.62,,
2016-09-01,14790.74,,
2016-09-02,14806.99,,
2016-09-05,14976.43,,
2016-09-06,15127.54,,
2016-09-07,15255.14,,
2016-09-08,15267.19,,
2016-09-09,15105.64,,
2016-09-10,14922.56,,
2016-09-12,14746.96,,
2016-09-13,14736.69,,
2016-09-14,14673.19,,
2016-09-19,15086.19,,
2016-09-20,15101.10,,
2016-09-21,15211.41,,
2016-09-22,15222.78,,
2016-09-23,15304.14,,
2016-09-26,15156.06,,
2016-09-29,15281.96,,
2016-09-30,15110.44,,
2016-10-03,15221.46,,
2016-10-04,15309.76,,
2016-10-05,15284.23,,
2016-10-06,15304.15,,
2016-10-07,15273.65,,
2016-10-11,15198.21,,
2016-10-12,15252.23,,
2016-10-13,15197.13,,
2016-10-14,15108.11,,
2016-10-17,15126.32,,
2016-10-18,15203.14,,
2016-10-19,15304.50,,
2016-10-20,15359.37,,
2016-10-21,15341.77,,
2016-10-24,15368.04,,
2016-10-25,15472.36,,
2016-10-26,15433.79,,
2016-10-27,15330.43,,
2016-10-28,15342.58,,
2016-10-31,15314.95,,
2016-11-01,15286.23,,
2016-11-02,15065.93,,
2016-11-03,14947.94,,
2016-11-04,14949.46,,
2016-11-07,15150.06,,
2016-11-08,15195.55,,
2016-11-09,14743.45,,
2016-11-10,15087.99,,
2016-11-11,14767.47,,
2016-11-14,14738.84,,
2016-11-15,14723.39,,
2016-11-16,14774.83,,
2016-11-17,14829.29,,
2016-11-18,14851.59,,
2016-11-21,14904.87,,
2016-11-22,15057.00,,
2016-11-23,15130.93,,
2016-11-24,15088.05,,
2016-11-25,15100.53,,
2016-11-28,15204.69,,
2016-11-29,15155.46,,
2016-11-30,15235.13,,
2016-12-01,15272.76,,
2016-12-02,15150.68,,
2016-12-05,15103.16,,
2016-12-06,15251.72,,
2016-12-07,15273.34,,
2016-12-08,15457.96,,
2016-12-09,15485.68,,
2016-12-12,15415.22,,
2016-12-13,15468.31,,
2016-12-14,15445.86,,
2016-12-15,15432.38,,
2016-12-16,15377.04,,
2016-12-19,15232.84,,
2016-12-20,15237.93,,
2016-12-21,15175.03,,
2016-12-22,15034.05,,
2016-12-23,14967.93,,
2016-12-26,15020.52,,
2016-12-27,15018.43,,
2016-12-28,15170.32,,
2016-12-29,15090.68,,
2016-12-30,15256.22,Y,15.59
2017-01-03,15288.17,,
2017-01-04,15311.39,,
2017-01-05,15428.73,,
2017-01-06,15451.94,,
2017-01-09,15402.82,,
2017-01-10,15414.73,,
2017-01-11,15408.29,,
2017-01-12,15514.53,,
2017-01-13,15462.84,,
2017-01-16,15320.24,,
2017-01-17,15422.78,,
2017-01-18,15402.08,,
2017-01-19,15362.77,,
2017-01-20,15384.75,,
2017-01-23,15537.40,,
2017-01-24,15576.81,,
2017-02-02,15545.51,,
2017-02-03,15589.35,,
2017-02-06,15725.29,,
2017-02-07,15752.58,,
2017-02-08,15733.92,,
2017-02-09,15811.31,,
2017-02-10,15935.63,,
2017-02-13,16009.37,,
2017-02-14,16023.32,,
2017-02-15,16156.83,,
2017-02-16,16109.84,,
2017-02-17,16090.88,,
2017-02-18,16124.12,,
2017-02-20,16080.08,,
2017-02-21,16097.77,,
2017-02-22,16122.25,,
2017-02-23,16106.63,,
2017-02-24,16075.57,,
2017-03-01,15950.78,,
2017-03-02,15978.84,,
2017-03-03,15906.98,,
2017-03-06,15963.72,,
2017-03-07,16055.13,,
2017-03-08,16080.49,,
2017-03-09,15924.12,,
2017-03-10,15873.47,,
2017-03-13,15987.97,,
2017-03-14,16065.26,,
2017-03-15,16058.82,,
2017-03-16,16219.61,,
2017-03-17,16336.44,,
2017-03-20,16343.49,,
2017-03-21,16441.62,,
2017-03-22,16359.46,,
2017-03-23,16372.78,,
2017-03-24,16327.02,,
2017-03-27,16283.80,,
2017-03-28,16283.28,,
2017-03-29,16249.97,,
2017-03-30,16236.62,,
2017-03-31,16176.23,,
2017-04-05,16403.68,,
2017-04-06,16318.47,,
2017-04-07,16278.20,,
2017-04-10,16293.32,,
2017-04-11,16210.69,,
2017-04-12,16186.38,,
2017-04-13,16217.70,,
